iter	Passed	Remaining
4774	47480	2237
4775	47486	2227
4776	47494	2217
4777	47501	2207
4778	47509	2197
4779	47516	2186
4780	47523	2176
4781	47531	2166
4782	47538	2156
4783	47545	2146
4784	47555	2136
4785	47564	2126
4786	47571	2116
4787	47579	2106
4788	47585	2096
4789	47591	2086
4790	47597	2076
4791	47604	2066
4792	47612	2056
4793	47619	2046
4794	47626	2036
4795	47633	2026
4796	47641	2016
4797	47652	2006
4798	47660	1996
4799	47669	1986
4800	47678	1976
4801	47687	1966
4802	47698	1956
4803	47706	1946
4804	47714	1936
4805	47720	1926
4806	47729	1916
4807	47738	1906
4808	47750	1896
4809	47758	1886
4810	47765	1876
4811	47773	1866
4812	47782	1856
4813	47792	1846
4814	47799	1836
4815	47806	1826
4816	47814	1816
4817	47824	1806
4818	47831	1796
4819	47840	1786
4820	47846	1776
4821	47854	1766
4822	47861	1756
4823	47868	1746
4824	47874	1736
4825	47883	1726
4826	47892	1716
4827	47900	1706
4828	47907	1696
4829	47913	1686
4830	47922	1676
4831	47934	1666
4832	47940	1656
4833	47948	1646
4834	47956	1636
4835	47962	1626
4836	47969	1616
4837	47977	1606
4838	47984	1596
4839	47991	1586
4840	47998	1576
4841	48006	1566
4842	48017	1556
4843	48023	1546
4844	48034	1536
4845	48041	1526
4846	48051	1516
4847	48064	1506
4848	48072	1497
4849	48080	1487
4850	48088	1477
4851	48096	1467
4852	48106	1457
4853	48114	1447
4854	48124	1437
4855	48134	1427
4856	48142	1417
4857	48150	1407
4858	48164	1397
4859	48169	1387
4860	48179	1377
4861	48189	1367
4862	48198	1357
4863	48209	1347
4864	48216	1337
4865	48225	1328
4866	48233	1318
4867	48241	1308
4868	48249	1298
4869	48258	1288
4870	48264	1278
4871	48273	1268
4872	48282	1258
4873	48292	1248
4874	48300	1238
4875	48308	1228
4876	48315	1218
4877	48322	1208
4878	48331	1198
4879	48338	1188
4880	48347	1178
4881	48354	1168
4882	48362	1158
4883	48369	1148
4884	48380	1138
4885	48389	1129
4886	48398	1119
4887	48407	1109
4888	48416	1099
4889	48425	1089
4890	48434	1079
4891	48443	1069
4892	48452	1059
4893	48460	1049
4894	48468	1039
4895	48476	1029
4896	48484	1019
4897	48493	1009
4898	48504	999
4899	48512	990
4900	48521	980
4901	48528	970
4902	48538	960
4903	48547	950
4904	48559	940
4905	48567	930
4906	48578	920
4907	48588	910
4908	48597	900
4909	48607	890
4910	48616	881
4911	48626	871
4912	48637	861
4913	48649	851
4914	48661	841
4915	48670	831
4916	48682	821
4917	48692	811
4918	48701	801
4919	48710	792
4920	48721	782
4921	48729	772
4922	48737	762
4923	48747	752
4924	48754	742
4925	48760	732
4926	48767	722
4927	48773	712
4928	48780	702
4929	48786	692
4930	48795	682
4931	48803	672
4932	48813	662
4933	48820	653
4934	48827	643
4935	48835	633
4936	48841	623
4937	48849	613
4938	48856	603
4939	48866	593
4940	48873	583
4941	48882	573
4942	48892	563
4943	48899	553
4944	48906	543
4945	48914	534
4946	48921	524
4947	48929	514
4948	48937	504
4949	48944	494
4950	48951	484
4951	48958	474
4952	48965	464
4953	48974	454
4954	48981	444
4955	48992	434
4956	49000	425
4957	49007	415
4958	49015	405
4959	49022	395
4960	49032	385
4961	49040	375
4962	49048	365
4963	49060	355
4964	49068	345
4965	49075	336
4966	49087	326
4967	49095	316
4968	49103	306
4969	49114	296
4970	49122	286
4971	49131	276
4972	49143	266
4973	49150	256
4974	49161	247
4975	49168	237
4976	49175	227
4977	49182	217
4978	49190	207
4979	49200	197
4980	49211	187
4981	49221	177
4982	49230	167
4983	49238	158
4984	49244	148
4985	49258	138
4986	49275	128
4987	49287	118
4988	49295	108
4989	49305	98
4990	49314	88
4991	49320	79
4992	49329	69
4993	49337	59
4994	49346	49
4995	49353	39
4996	49362	29
4997	49370	19
4998	49377	9
4999	49389	0
